,name,description
5717,Infinite Dreams Inc.,
5718,Gameloft Inc.,
5719,Mukagosoftware Development,
5720,"Merge Interactive, Incorporated",
5721,ExecutiveIguanaStudios,
5722,Just A Pixel Ltd.,
5723,Shuffle,
5724,SaintXi,
5725,Ryan Thorlakson,
5726,Massif,
5727,Studio Walljump,
5728,HookSoft,
5729,Lilith Soft,
5730,Different Cloth,
5731,Majestic Studios,
5732,NAVER JAPAN,
5733,EdAndersenUK,
5734,Plastic,
5735,VRhome,
5736,wizlon,
5737,"Black Isle Studios, Reflexive Entertainment Inc.",
5738,Hot Lava,
5739,Takeru,
5740,"GameHouse, Inc.",
5741,Littlewitch,
5742,kamadasyoko,
5743,Tozai Games / SouthEnd Interactive,
5744,Douglas E. Smith,
5745,Presage Software,
5746,BadRadish,
5747,Kiss,
5748,"Good-Feel Co., Ltd.",
5749,Audiogenic,
5750,reallyjoel,
5751,Gamefarm,
5752,AIM,
5753,Rapid Eye Entertainment,
5754,MATE,
5755,Pollux Gamelabs,
5756,Ateam Inc.,
5757,Mistwalker,
5758,MindStar Games,
5759,Gremlin Int.,
5760,Quel Solar,
5761,LIME,
5762,Whitesoft,
5763,Asteroid Base,
5764,Vise,
5765,LilDwarf,
5766,OutSide Directors Company,
5767,YeaBoing,
5768,Wolfire Games,
5769,cdv Software,
5770,State of Play Games,
5771,Kydos Studios,
5772,Q Entertainment Inc.,
5773,Ultimate - Play the Game,
5774,Asmik Ace Entertainment Inc.,
5775,O2 Games,
5776,Outspark,
5777,"Brian A. Rice, Inc.",
5778,Harry Dodgson,
5779,Marmalade,
5780,Untouchable,
5781,20th Century Fox,
5782,Glass Ghost,
5783,"Twisted Dragon Media, LLC",
5784,Ozark Softscape,
5785,Naturally Formed Studios,
5786,Charybdis,
5787,Isotope 244,
5788,SSI Tristar,
5789,Upstar,
5790,"Mindscape, Inc.",
5791,Load Inc.,
5792,Rainbow Arts Software GmbH,
5793,Greenwood Entertainment Software GmbH,
5794,Halestorm,
5795,Silverback Studios,
5796,Techarts,
5797,Riverman Media,
5798,Team Breakout,
5799,"Making Fun, Inc.",
5800,Himalaya Studios,
5801,TeeGee,
5802,Interactive Imagination,
5803,Mythos Games,
5804,Shanblue Interactive,
5805,Wizards of the Coast,
5806,Leaping Lizard,
5807,Horizon Software I.T.,
5808,Advanced Graphics Lab,
5809,Yullaby,
5810,Matrix Games,
5811,Toco Games,
5812,Whirlpool,
5813,Appendix Games,
5814,zio3,
5815,Make Software,
5816,"Joymaster Holding Co., Ltd.",
5817,Chatnoir,
5818,G5 Entertainment,
5819,Touchable,
5820,Jason Keiderling,
5821,kohei,
5822,BeXide / Game Arts,
5823,Oz Club,
5824,1C,
5825,Fill In Cafe,
5826,Waffle,
5827,Vincentvsoolen,
5828,Alvion,
5829,Ancient Studio,
5830,Zeppelin Games,
5831,tritoneTech,
5832,BITWEEN S.R.L.,
5833,Evryware,
5834,Tower17Games,
5835,Wizet,
5836,Edia Co.,
5837,Bungie Software,
5838,Brightside Games,
5839,GarageGames.com,
5840,Nations Software,
5841,Mad Processor,
5842,Ponos,
5843,Juno,
5844,Groove Games,
5845,Tokyo Electron,
5846,Brainstorm,
5847,Presage Software Inc.,
5848,Domark Software,
5849,Spiders Games,
5850,Takumi,
5851,Joju Games,
5852,Twelve Interactive,
5853,"Access Software, Inc.",
5854,Media5,
5855,Planetwide Games,
5856,Gazillion Entertainment,
5857,Gargantuan,
5858,Kabam,
5859,Darix,
5860,Demiurge Studios,
5861,Iron Monkey,
5862,Bandai Shinsei,
5863,Brain Seal,
5864,Argi Baltzi,
5865,Michael Lee,
5866,TF-H Co Ltd,
5867,Bluebomber128,
5868,GXB Interactive,
5869,L3 Interactive,
5870,nobusi,
5871,MediaQuest,
5872,Claymerikorp,
5873,MindStudios,
5874,NEON Software GmbH,
5875,Zenfar,
5876,Boris Games,
5877,Almanic Corp,
5878,Molleindustria,
5879,Shiny Entertainment / BioWare,
5880,Hanuman,
5881,FASA Interactive,
5882,Smith & Tinker,
5883,"EA Los Angeles / 2015, Inc.",
5884,Kingdom,
5885,Georges Dad,
5886,Big Pixel Studios,
5887,Freestyle,
5888,MonkeysInSpaceSuits,
5889,Paragon Software,
5890,Hometown I.S.,
5891,Gage,
5892,Oaks Soft,
5893,ThinkTank,
5894,Cinemax / Centauri Production,
5895,MrBenj4min,
5896,DarkElite,
5897,knickstorm,
5898,Gigawatt Studios,
5899,Igor Migun,
5900,Hearts,
5901,Elephant Entertainment,
5902,Media Entertainment Inc.,
5903,Black Jacket Studios,
5904,Joy Van,
5905,Nazca Corporation,
5906,SNK Plymore,
5907,Trigger Apps,
5908,Atmark,
5909,Playgroundsquad,
5910,Electra,
5911,Flat Earth Games,
5912,Retro Studios / Nintendo EAD,
5913,Ultimate Productions,
5914,Designer Software,
5915,RGV Rascal,
5916,Merit Studios,
5917,Toolbox Design Ltd.,
5918,Novalicious,
5919,Naked Sky Entertainment,
5920,Apparition Games,
5921,Sublogic,
5922,ACES Game Studio,
5923,Bruce Artwick Organization,
5924,Fuel Industries,
5925,Microsoft Home,
5926,Rage Games Ltd.,
5927,Radioactive Software,
5928,Buka Enterteinment,
5929,Stargate Productions,
5930,Jose Varela,
5931,Pan Vision,
5932,"New World Computing, Inc.",
5933,MintJulep,
5934,Bonus Mobile Entertainment,
5935,Medusa,
5936,Mesa,
5937,Aldorlea Games,
5938,Fixed-Point Consulting LLC,
5939,Random Games,
5940,TakeTake55,
5941,rogerst,
5942,Black Psyche,
5943,Robir,
5944,Keen Software House,
5945,ARC Co. Ltd,
5946,jsmars,
5947,Kevin Ryan,
5948,TurtleTossStudio,
5949,Supermono Studios,
5950,FujiSoft,
5951,Ray Force,
5952,Purple,
5953,Travian Games GmbH,
5954,Virtual Prophecy Entertainment,
5955,Virtuality Entertainment Ltd.,
5956,Video Gems,
5957,Planet Nemo Productions,
5958,mignon,
5959,SM64Guy,
5960,KamiSama,
5961,Neko Neko Soft,
5962,Janis,
5963,Antinos Records,
5964,Gaia Industries,
5965,E.V.E. Digital,
5966,Magnetic Fields,
5967,Highwaystar,
5968,Jorudan Co.,
5969,UnitedGames,
5970,Dan Verssen Games,
5971,Amiga,
5972,Wacom IT,
5973,Remode,
5974,PA2,
5975,Pocketwatch Games,
5976,Jamie Lutzuver,
5977,Phoebit,
5978,Artech,
5979,Shinko Human Create,
5980,DATT Japan,
5981,Apex Designs,
5982,Westone Bit Entertainment,
5983,Monster Bite Games,
5984,Sapient,
5985,Future Pirates,
5986,Ustwo Games,
5987,Whampashimash,
5988,Wesson International,
5989,"Virtual Heroes, Inc.",
5990,Moraff Games,
5991,Robert Alan Koeneke,
5992,Yuki,
5993,Soap Bubble Productions,
5994,Alcachofa Soft,
5995,NetherRealm Studios / Other Ocean Interactive,
5996,Netherrealms,
5997,Mirage Media S. C.,
5998,Paretto,
5999,Donovan Lourens,
6000,Chillingo Ltd.,
6001,Axlon,
6002,Mattini Games,
6003,Plaid World Studios LLC,
6004,Assoria,
6005,Redwind Software,
6006,DARL,
6007,Dream On,
6008,H2F Informationssysteme GmbH,
6009,Universal,
6010,Authentic Entertainment,
6011,Bravo Games,
6012,Moonpod,
6013,Iron Square,
6014,Midway/Namco,
6015,General Computer Corporation,
6016,Le Caillou,
6017,Kesmai Studios,
6018,Fingerlab,
6019,Amazing Media,
6020,Ovosonico,
6021,Bantan International,
6022,KranX Productions,
6023,Pygmy Studio,
6024,floor,
6025,Mutant Productions,
6026,Digi For Fun,
6027,Big Ben Interactive,
6028,T&S Ltd.,
6029,Up Multimedia,
6030,QubicGames,
6031,Formosoft VR,
6032,Views,
6033,Detallion S.C.,
6034,Carry Lab.,
6035,Magnetic Scrolls Ltd.,
6036,Unigium,
6037,Slick Entertainment,
6038,Sanyo,
6039,Kool Kizz,
6040,Namco Networks America,
6041,UNiSONSHIFT: Blossom,
6042,Medioza,
6043,Gakuman,
6044,Takara-Tomy,
6045,SkunkWorks,
6046,DiezelPower,
6047,Game Distillery s.r.o.,
6048,Navel,
6049,Digital Creations,
6050,Hitmen Productions,
6051,A.C.R.O.N.Y.M. Games,
6052,Dark Omen Games,
6053,Wanadoo Edition,
6054,Firemonkeys,
6055,Eden Studios / Delphine Software International,
6056,"Electronic Arts, Eden Studios",
6057,Black Box/EA Shanghai,
6058,JoWood,
6059,Komodoware Entertainment,
6060,"Sirtech Software, Inc.",
6061,Nussoft,
6062,JoyImpact,
6063,Nazca,
6064,Force Of Habit,
6065,Blitwise Productions,
6066,Daikoku,
6067,Joseph Rothenberg,
6068,VMI,
6069,Game Grinder,
6070,The NetHack DevTeam,
6071,Betop,
6072,Media Art,
6073,Interplay Productions,
6074,Ossian Studios,
6075,Monkey Byte Development,
6076,Media Five,
6077,Micron Game Studios,
6078,Nexuiz Team,
6079,CapDisc,
6080,Condor,
6081,Black Box,
6082,High Score Entertainment Software,
6083,Sega Midwest Development Division,
6084,Viacom NEWMEDIA,
6085,Gremlin Graphics Software,
6086,Manley and Assocates Inc.,
6087,Infinite Fall,
6088,Kaos nyrb,
6089,Team17,
6090,"NIKOLI Co.,Ltd.",
6091,Noumenon Games,
6092,zerozerozero,
6093,Phoenix Game Studios,
6094,WINGLAY,
6095,Big Stupid Face,
6096,JeBuS,
6097,Realtech VR,
6098,Grasshopper Manufacture / Ubisoft Paris,
6099,Source Research & Development,
6100,Mana,
6101,Flashpoint Productions,
6102,Glass Knuckle Games,
6103,Cyberdreams,
6104,Operetta,
6105,Joakim Sandberg,
6106,Mad Data,
6107,Seika Corp.,
6108,Psyonix,
6109,Sur de Wave,
6110,Six3six Studios,
6111,Awesome Shark Volcano,
6112,Stewart Taylor,
6113,mgKelley,
6114,Lucid Vision Games,
6115,MECC,
6116,Black Jack,
6117,"DDL Co., Ltd",
6118,Idigicon,
6119,Over The Top Games,
6120,Waka Mfg,
6121,Mind Control Software,
6122,Connor Ullmann,
6123,Rocket Science,
6124,IonFX,
6125,Starcat Developments,
6126,Holmfry,
6127,Cornfox & Brothers,
6128,Pack-In-Soft,
6129,Young Horses,
6130,Carrere Video,
6131,Just Add Water and Oddworld Inhabitants,
6132,Paranoid Productions,
6133,ragnarrok,
6134,DandySoft,
6135,Silver Dollar Games 3,
6136,horizonfire,
6137,3AGames,
6138,Bansoft,
6139,Pin Change,
6140,Pinocchio,
6141,Soft Enterprises,
6142,Uncanny Games,
6143,Uncanny,
6144,Liar-soft,
6145,HandCircus,
6146,Red Button Games,
6147,Natsume Nagoya Studio,
6148,RickyWh,
6149,Navarre,
6150,Digital Legends Entertainment,
6151,Diversions Entertainment,
6152,Interlas,
6153,Smashmouth Games,
6154,InterHeart,
6155,Apple Pie,
6156,Saga Planets,
6157,That's,
6158,Another Room,
6159,"CyberStep, Inc.",
6160,Digital Furnace Games,
6161,Creability,
6162,Guilty,
6163,Elite,
6164,Stainless,
6165,Nextgrand,
6166,Discovery Channel Multimedia,
6167,ChrisH,
6168,BoomZap Entertainment,
6169,Reakosys,
6170,Jennies,
6171,DarthCheesiest,
6172,Flair Software,
6173,Silver Style,
6174,Well Made,
6175,Kawada,
6176,Tsukuda Original,
6177,Pre Stage,
6178,Yojigen,
6179,Otokonoko Club,
6180,SMG Studio,
6181,Apricot,
6182,Break,
6183,Phantomery Interactive,
6184,InterOne,
6185,Continuum Entertainment,
6186,Loren Lemcke,
6187,Wolfire Software,
6188,Dlala Studios,
6189,JB Marius-Sheridan,
6190,Kou Shibusawa,
6191,Atreid Concept SA,
6192,Goliath Video System,
6193,Ballistic,
6194,CBC,
6195,Hect,
6196,Hackberry,
6197,Gameshastra Inc.,
6198,Fuji Television,
6199,radlogicgames,
6200,Homegrown Games,
6201,CandelaCreations,
6202,PairPlay Ltd,
6203,Marine,
6204,Humongous Entertainment.,
6205,Dannobot Games,
6206,Natsu System,
6207,Nintendo/GANBARION,
6208,Raizing,
6209,EIM,
6210,Koios Works,
6211,Ultimation Incorporated,
6212,Wings Simulations,
6213,"Strategic Simulations, Inc",
6214,Digital Fusion Incorporated,
6215,"Minority, Inc.",
6216,Toasty Games,
6217,Heart Attack Machine,
6218,Shaun Quaintance,
6219,The Industry,
6220,shuboarder,
6221,DragonWorks Interactive,
6222,Pumpie,
6223,Shmoopy,
6224,TheAngryWaffle,
6225,Galilea Multimedia,
6226,Dinamic Multimedia,
6227,Gaelco Multimedia,
6228,Gaelco,
6229,Fun Unit Inc,
6230,Fun Unit,
6231,Sanritsu Denki,
6232,OmniG Software Inc.,
6233,Wam Games,
6234,Databox Interactive,
6235,bdj,
6236,AIE LLC,
6237,FroGames,
6238,xisai,
6239,SectionZ,
6240,Eleca,
6241,Beijing Perfect World,
6242,KD Lab,
6243,Jay24w,
6244,Games Campus Cologne GmbH,
6245,Mahou,
6246,Amedeo,
6247,TBS,
6248,Osaka Studio,
6249,Josh Schonstal,
6250,Polygon Games,
6251,Polygames,
6252,Arcadia,
6253,Vagabond1982uk,
6254,Meister Hero,
6255,xMONOx,
6256,Kaasa Health,
6257,Shall Luck Plus,
6258,Mortlath,
6259,WaterMelon Development,
6260,21st Century Entertainment,
6261,Binary 9 Studios,
6262,Jaleco Ltd.,
6263,MatthewM,
6264,HeadGames,
6265,Liar Soft,
6266,The Assembly Line,
6267,Ayeware AB,
6268,Peter Conti,
6269,Disney Online,
6270,Mamba Games,
6271,Redline Games,
6272,Synergystic Software,
6273,Activision Blizzard,
6274,damnigames,
6275,Lemondo Entertainment,
6276,Super Gravelyn Bros,
6277,GLHF Games,
6278,seasidebaz,
6279,Cybernetic Corporation,
6280,Contagious Games,
6281,"Inner Workings, Ltd.",
6282,Chapel,
6283,Visiware Studios,
6284,Allied Kingdoms,
6285,dastardlyscientists,
6286,abnormalsoft,
6287,Epic Games / Capcom,
6288,Handmark,
6289,Scrubby Fresh Studio's L.L.C.,
6290,Zinkia,
6291,Clock Up,
6292,Nitrolic Games,
6293,Kirin Entertainment,
6294,Deco Digital,
6295,SkyFish,
6296,Netdol,
6297,"Pocket Direct, L.L.C.",
6298,Kaikomaster,
6299,raytaller,
6300,Ubi Soft,
6301,Skinflake Games,
6302,Gizmondo Studios Manchester,
6303,Plug In Digital,
6304,MarkcusD,
6305,"Void Star Creations, LLC",
6306,SevenDollarBill,
6307,Mitchell Corporation,
6308,Namco America Inc.,
6309,COSMI Corporation,
6310,Yosemite Entertainment,
6311,SoNotSoft dot com,
6312,"Artix Entertainment, LLC",
6313,Icon Games Entertainment Ltd.,
6314,Henchmen Studios,
6315,Odenis Studios,
6316,Dimple,
6317,Sigma Ent. Inc.,
6318,TecMagic Entertainment,
6319,Aegis International,
6320,Ciberbit,
6321,panattoni christophe,
6322,Kydos,
6323,Rage Software plc,
6324,WestOne,
6325,Daft,
6326,Make,
6327,GIGGITYGIGG1TY,
6328,CSK Research Institute,
6329,Sprytes,
6330,4sdk,
6331,GrandPrix Games,
6332,Japan System Supply,
6333,Carapace,
6334,Spark,
6335,radiangames,
6336,Elite Systems Ltd.,
6337,Neil Jones,
6338,JoWooD Entertainment AG,
6339,Urbanscan,
6340,Maverick Games,
6341,Another Ltd.,
6342,Steve Roe,
6343,Hydra Games Studios,
6344,Arsys Software Inc.,
6345,Red Orb Entertainment,
6346,Object Software Limited,
6347,Pajamas Soft,
6348,D Cruise,
6349,Mythicore,
6350,Sada Soft,
6351,Cunning Developments Empire Interactive,
6352,Hanakai Studio,
6353,MikeE,
6354,Aly Ameen,
6355,Grubby Games,
6356,Games Faction,
6357,Modern07,
6358,Innerloop,
6359,Maius Games,
6360,Radon Labs,
6361,Superboss Creations,
6362,BLUESIDE,
6363,Always On,
6364,ANCxna,
6365,Sabarasa Digital Builders,
6366,Ennoble Studios,
6367,Vision Soft,
6368,Skonec,
6369,Aicom Corporation,
6370,Action Pants Inc.,
6371,Honey Soft,
6372,"Red Rat Software, Ltd.",
6373,KRGkill,
6374,Fatality,
6375,CTXM/Say Design,
6376,rebotz,
6377,Doctor Entertainment,
6378,Korner Entertainment SL,
6379,Sondogg Software,
6380,Tivola Publishing GmbH,
6381,MarkMD76,
6382,Pixel Elephant,
6383,Ideas Pad,
6384,FornaxStudios,
6385,rafaro,
6386,BlackPwn,
6387,Micros,
6388,Eipix,
6389,tricktale,
6390,Gonzo Games,
6391,XYPE,
6392,Knight Technologies,
6393,Alien Technology,
6394,Minakuchi Engineering,
6395,Shindenken,
6396,LotusXP,
6397,Raster,
6398,Hipnotic Interactive,
6399,TeamFortress Software,
6400,Gamerizon,
6401,Imagexcel,
6402,Cyber Edge Studios,
6403,Simulated Environment Systems,
6404,Ultra Games,
6405,bp,
6406,Aqualuft Games,
6407,Destination Design,
6408,Virtual Music,
6409,Adventure International,
6410,Cuve Games,
6411,GZ Storm,
6412,Ron Dubren and Associates,
6413,Slitherine,
6414,Light,
6415,Raibow Arts,
6416,Gameville Studio Inc.,
6417,Hammond & Leyland,
6418,Naps Team,
6419,Lyn And Line LLC,
6420,Palcom Software,
6421,Idea-Tek,
6422,RekcahDam,
6423,MadMojo,
6424,Mark Healey,
6425,Evoga Entertainment,
6426,Polarbit,
6427,Gravity Corporation,
6428,Kinesoft Development,
6429,Duckocide,
6430,Soft Pro,
6431,Laddha Inc,
6432,SideQuest Studios,
6433,REEVEsoft,
6434,"FreshGames, LLC",
6435,Last Man on the Sun,
6436,Nubbernaut,
6437,Gau Entertainment,
6438,64WD Corporation,
6439,MagicWand Productions,
6440,nFlavor,
6441,gPotato,
6442,Gala Networks,
6443,gPotato EU,
6444,Limitless Learning Limited,
6445,Cygnus Studios,
6446,Titanium Studios,
6447,Diego Malinverni,
6448,Some Call Me Tim,
6449,HopeLab Foundation,
6450,XWego,
6451,Rowan Software Ltd.,
6452,Knife Edge Software,
6453,Wild Shadow Studios,
6454,Attic Entertainment Software GmbH,
6455,Detalion,
6456,Fenris Wolf,
6457,Pink Pineapple,
6458,Meta,
6459,Commotion Interactive,
6460,Database Software,
6461,Jeremy Littel,
6462,Stainless Studios Ltd.,
6463,Xendex Holding GMBH,
6464,Monkeystone Games,
6465,Yanim Studio,
6466,"Level 9 Computing, Ltd.",
6467,Zyrinx,
6468,Blazing Forge Games,
6469,Biart Design Studio,
6470,PhantomEFX,
6471,Phantom EFX,
6472,JJJ,
6473,River Hill Software,
6474,CodeHatch,
6475,PurpleGames,
6476,Rogue Snail,
6477,Nathan Cross,
6478,Shrapnel Games,
6479,RSP,
6480,riffraff,
6481,FlanGames,
6482,Digital-Red,
6483,CS,
6484,Venture Vision,
6485,Mirage Tech,
6486,Vblank Entertainment Inc.,
6487,24 Caret Games,
6488,QuimbyRBG,
6489,"Silent Software, Inc.",
6490,Amnesty Design,
6491,Access/Multimedia Intelligence Transfer,
6492,Cinematix Studios,
6493,Hidden Treasures,
6494,Derrick Hopkins,
6495,Harald Maassen,
6496,Wanako Games,
6497,Cross Eaglet,
6498,CCR Inc,
6499,SoftEgg Enterprises,
6500,Sonic Boom Games,
6501,Libido,
6502,Black Dragon,
6503,Pearson Software,
6504,Omni Creative Group,
6505,Brandon Bloom,
6506,Softlab-NSK,
6507,Mookie,
6508,neoqb,
6509,Dinamic Software,
6510,Pioneer Productions,
6511,Spry Fox,
6512,Monkey Do Productions,
6513,Banana Development,
6514,Intense Entertainment,
6515,Vectordean Ltd,
6516,Ocean Software,
6517,Mirage Interactive,
6518,Painting by Numbers,
6519,Rock Solid Games,
6520,Vidtec,
6521,FUN YOURS Technology,
6522,cored.dk,
6523,Nexus Interact,
6524,DreamBox Games,
6525,Stinky Badger Games,
6526,Vitei Inc.,
6527,Big Club,
6528,21-6 Productions,
6529,Sapient Corporation,
6530,CodeGlue,
6531,Large Animal,
6532,A.C.R.O.N.Y.M. Games Inc.,
6533,Dream Come True,
6534,RetroZombie,
6535,Timothy Stoehr,
6536,Cellar Door Games,
6537,Pantera,
6538,Phantom Compass,
6539,Montparnasse Multimedia,
6540,SpiderMonk Entertainment,
6541,Poashara,
6542,Zone 2 Media,
6543,AlexioXNA,
6544,Mobage,
6545,Remyremrem,
6546,"Kotobuki Solution Co., Ltd.",
6547,Sidhe Entertainment,
6548,Cardboard Computer,
6549,Omnitrend Software,
6550,Aztecgames,
6551,L0llygagg3r,
6552,Horisoft,
6553,Digital Dream Studios,
6554,Mystic Box,
6555,Blackfire Games,
6556,So Much Drama Studios,
6557,Pandora Box Creative Office,
6558,Clockwork Games Ltd.,
6559,Senile Team,
6560,Vatra Games,
6561,Divider1109jp,
6562,Stairway Games,
6563,Spiel,
6564,Potage,
6565,Escude,
6566,Master Designer Software,
6567,Bastian Schick,
6568,Oddy Arts,
6569,Red Sky Interactive,
6570,XDev,
6571,Makivision Games,
6572,Nibris,
6573,Silver Star Japan,
6574,I.Magic,
6575,Miel,
6576,nifflas,
6577,Sekai Project,
6578,Red 5 Software,
6579,WaiS,
6580,Seatribe,
6581,"GamesCafe, Inc.",
6582,Jakub Dvorsky,
6583,TeaSet,
6584,Neo Geo,
6585,Ape Inc.,
6586,epics / SCEI,
6587,Thomas Bedran,
6588,Waka Interactive Entertainment,
6589,iRock Entertainment,
6590,Gyko Games,
6591,notohoho,
6592,Mike Allwood,
6593,WolRon,
6594,LK Avalon,
6595,Torpex Games LLC,
6596,TOPICS Entertainment,
6597,KRG Soft,
6598,Black Wing Foundation,
6599,The Illusions Gaming Company,
6600,"TerraGlyph Interactive Studios, L.P.",
6601,Gavin Camp,
6602,B-Cool Interactive,
6603,Creative Software,
6604,Graffiti,
6605,Clever's Develoement,
6606,"Syrox Developments, Ltd.",
6607,Orbital Media,
6608,INTV,
6609,SeaBlast,
6610,Bit Corp.,
6611,Mega Soft,
6612,Gustav Olsson,
6613,Jinx,
6614,Square USA,
6615,DnC Entertainment,
6616,Switchblade Monkeys,
6617,No Reply Studios,
6618,Sowaz,
6619,Chicken Head,
6620,Land Ho,
6621,SEGA Enterprises Ltd.,
6622,Wow Entertainment / Smilebit,
6623,AM5,
6624,Team Aquila,
6625,Outlaw (Japan),
6626,Magnolia,
6627,ISP,
6628,Superanimaniax,
6629,Grams',
6630,WSBSoftware,
6631,Front Wing,
6632,Kuju Sheffield,
6633,While,
6634,Timbre Interactive,
6635,Valkyrie Studios,
6636,Production 2nd,
6637,Be-Rad Entertainment,
6638,Encore Software / Henson Productions Inc.,
6639,Level 13,
6640,Krimzon Fake,
6641,Alex Blickenstaff,
6642,Stir Fry Games,
6643,Sigma Enterprises,
6644,Chair Entertainment Group,
6645,Black Lion Studios,
6646,WJS Design,
6647,Heavy Spectrum,
6648,Tribeca Digital Studios,
6649,Wolfpack Studios,
6650,Gilligames,
6651,Sonovaslag Entertainment,
6652,Junglevision Software,
6653,matt nauman,
6654,Arthur Prescient,
6655,Icarus Games,
6656,Futuremark Games Studio,
6657,Clear Crown Studios,
6658,richayrich,
6659,Optum,
6660,Unicube,
6661,Challenge Inc.,
6662,PitchMobile,
6663,MBrio,
6664,Third Eye,
6665,Rock Pocket Ltd,
6666,Catarite,
6667,Akabee Soft 2,
6668,Four Nine,
6669,Cyc,
6670,Maika,
6671,Tryset,
6672,Enigami SAS,
6673,TEASOFT,
6674,Sonic! Software Planning,
6675,Climax Entertainment/Sonic Team,
6676,Climax Entertainment / Sonic! Software Planning,
6677,Ocelot,
6678,Aqua House,
6679,Pulltop,
6680,Gainax Network Systems,
6681,Tzai Entertainment,
6682,Winds,
6683,American Game Cartridges,
6684,Trust,
6685,Tackemon,
6686,Flying Pig Game Studio,
6687,Al Factory Ltd. / Rubicon Mobile Ltd,
6688,Rubicon Development,
6689,Bridge NetShop,
6690,CrunchTime Games,
6691,Windmill,
6692,Data East USA,
6693,Canned Games,
6694,TuConcepto Games,
6695,Playbrains / Fuel Industries,
6696,Armor Games,
6697,Digital Tome,
6698,Studio Altair,
6699,Dark Fox,
6700,Aeon Electronic Entertainment,
6701,"MicroProse Software, Inc",
6702,Mig Entertainment,
6703,"Joymax Co., Ltd.",
6704,Joymax,
6705,Evolution (Japan),
6706,Game Art,
6707,Kyiv's Games,
6708,Bullfrog Prod.,
6709,"Intelligent Games, Ltd.",
6710,Adventuresoft,
6711,Silver Style Entertainment e.K.,
6712,Adventure Soft,
6713,Game Stage,
6714,Sol,
6715,Billiken Soft,
6716,Dyna,
6717,Hi,
6718,Astroll,
6719,Tears and Ichikawa Software,
6720,Claftman,
6721,E's,
6722,Tatsunoko Production,
6723,Mint and Plophet,
6724,Alpha-Beta,
6725,I.T. Planning,
6726,Ooparts,
6727,Earthly Production,
6728,Itsui,
6729,Microcabin,
6730,AMS,
6731,Aqua Rogue,
6732,Mint,
6733,Ken Chen,
6734,O Part,
6735,Siesta,
6736,F. Schneider and Success,
6737,BestMedia,
6738,Indi,
6739,IMJ Entertainment,
6740,Ving-et-un Systems,
6741,Intense/Tomcat System,
6742,Digital Ware,
6743,"Electronic Arts, Maxis Software",
6744,Erosoft,
6745,Raph,
6746,Rotobee,
6747,Etoiles,
6748,Gazido Gaming,
6749,Dafu,
6750,Homevision,
6751,Daydream Software,
6752,MuckyBaby Productions,
6753,Reverge Labs,
6754,Copysoft,
6755,JeremyVerchick48,
6756,Subby and Sun's Games,
6757,Blue Moon,
6758,Starlit Sky Games,
6759,Skyshine Games,
6760,wangjuntom360,
6761,Blackstorm Games,
6762,Fire Hose Games,
6763,Technetium Games,
6764,AngelMarcos,
6765,Vector3 Studios,
6766,Ork Priestess Games,
6767,The Software Refinery,
6768,Aristocrat,
6769,"Days Of Wonder, Inc.",
6770,davidjsushil,
6771,Manly Games,
6772,Crystal Games,
6773,Gamoola Soft,
6774,IOMO,
6775,Phased,
6776,King Games,
6777,BBQ Games,
6778,Mitsui Fudosan,
6779,Hachikou Shouji,
6780,Mermaid Studios,
6781,Ix Entertainment,
6782,Dream Japan,
6783,Second South Studios,
6784,"Extend Interactive Co., Ltd.",
6785,Kitty Group,
6786,Lockwood Publishing,
6787,Alan Hazelden and Harry Lee,
6788,Angel of Osmond,
6789,Bally Midway,
6790,Zippo games,
6791,Z Software,
6792,johnstr,
6793,Cosmigo GmbH,
6794,Software House Paseri,
6795,Sonic Team / Backbone Entertainment,
6796,Media-5,
6797,Dahku Creations,
6798,Genic,
6799,Splash,
6800,Bandai Visual,
6801,Apollon Create,
6802,Eushully,
6803,Ilex Games,
6804,SUN Studio,
6805,MagicalTimeBean,
6806,MobileBits GmbH,
6807,Ed Federmeyer,
6808,Double Six,
6809,Minor I,
6810,O.D.E.,
6811,Strawdog Studios,
6812,Masang Soft,
6813,Malfador Machinations,
6814,Dempa,
6815,Elemental Games,
6816,Hermitworks Entertainment,
6817,Calaris,
6818,Bit Town,
6819,cilcoder,
6820,Provox Games,
6821,NEC Home Electronics,
6822,Biart Studio's,
6823,MAK Technologies,
6824,Gateway Interactive,
6825,Idea Factory / International Games System (IGS),
6826,Velocity Development,
6827,Apus Software and Three Donkeys LLC,
6828,Mouse88,
6829,Bradleat,
6830,Holy Warp,
6831,Tower Studios Ltd,
6832,DoubleDutch Games,
6833,Electro Source,
6834,Richard Mould,
6835,Asciiware,
6836,Backflip Studios,
6837,"2XL Games, Inc.",
6838,Micro Graphic Image,
6839,Recreational Brainware,
6840,"Western Technologies, Inc.",
6841,The Fizz Factor,
6842,Flying Edge,
6843,Brooklyn Multimedia,
6844,G-OLD,
6845,cgIRIS,
6846,Walking circles,
6847,MTV Games,
6848,"Vicarious Visions / Human Soft, Inc.",
6849,Loopy Max,
6850,ImageBuilder Software / Torus Games,
6851,CyberSites,
6852,Khaos,
6853,Raining Talent LLC,
6854,Zeronian,
6855,Unfinished Pixel,
6856,Fluent,
6857,Jonathan Partington & Jon Thackray,
6858,Freedom Games,
6859,HPS Simulations,
6860,Roonda,
6861,Loafjaw,
6862,owlisland,
6863,N-Game Studios,
6864,Shape Games,
